trace_id,prompt_id,task_family,model,difficulty,outcome,trial_id,repeat_index,temperature,temperature_tag,from_step_position,to_step_position,from_step_text,to_step_text,static_projection_norm,residual_norm,residual_cluster,residual_pc_1,residual_pc_2,residual_pc_3,residual_pc_4,residual_pc_5,residual_pc_6,residual_pc_7,residual_pc_8
trace_00182,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_02,2,0.8,,3,4,This process accelerated due to the lower humidity in the warmer air compared to the refrigerator's environment.,"The evaporation created a pressure difference between the inside and outside of the bottle, causing condensation to occur.",0.16559322,0.9861942,3,-0.10290596,0.086565495,-0.28186977,-0.15850233,-0.1391399,0.04433911,-0.15713727,0.3116218
trace_00182,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_02,2,0.8,,4,5,"The evaporation created a pressure difference between the inside and outside of the bottle, causing condensation to occur.","As water vapor condensed on the outer surface of the glass, it became wet within minutes.",0.07074556,0.99749434,1,0.08712623,0.13260686,0.09751414,-0.118472464,-0.10857998,-0.17829444,0.08982339,-0.23569772
trace_00183,commonsense_005,commonsense_multihop,llama3.2:latest,hard,incorrect,commonsense_005__trial_03,3,0.8,,0,1,The outside surface of the glass bottle came into contact with air after being removed from the refrigerator.,"Air contains water vapor, which is dissolved in it under normal conditions.",0.21835949,0.97586846,2,0.12771942,-0.14717448,-0.09188656,0.042341147,-0.20989999,-0.036208425,-0.36336148,-0.14148496
trace_00183,commonsense_005,commonsense_multihop,llama3.2:latest,hard,incorrect,commonsense_005__trial_03,3,0.8,,1,2,"Air contains water vapor, which is dissolved in it under normal conditions.","As the warm air near the bottle's exterior interacts with the cooler interior air, condensation occurs.",0.2207031,0.9753411,1,-0.17461437,0.06036786,0.1099168,-0.009132496,0.08442211,0.0878854,0.16882096,0.20269033
trace_00183,commonsense_005,commonsense_multihop,llama3.2:latest,hard,incorrect,commonsense_005__trial_03,3,0.8,,2,3,"As the warm air near the bottle's exterior interacts with the cooler interior air, condensation occurs.",Water molecules from the warmer air condense onto the colder surface of the glass bottle.,0.18866876,0.9820408,1,-0.029578859,0.19892623,0.040653676,-0.032502048,-0.034527298,-0.11254963,0.001654945,-0.17992663
trace_00183,commonsense_005,commonsense_multihop,llama3.2:latest,hard,incorrect,commonsense_005__trial_03,3,0.8,,3,4,Water molecules from the warmer air condense onto the colder surface of the glass bottle.,This process of condensation led to the appearance of wetness on the outside surface of the bottle within minutes.,0.26848042,0.9632852,3,0.02857337,-0.18617247,-0.1256727,-0.07867041,-0.13674437,0.13139707,0.044668514,0.12392038
trace_00184,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_04,4,0.8,,0,1,"The air around the bottle, including the molecules of water vapor present in the air, was in constant contact with the bottle.","As the temperature of the refrigerator decreased, its walls and contents cooled down as well.",0.22922325,0.97337395,2,0.15811975,-0.1453598,0.13462988,0.13894244,0.2623944,0.11630821,0.2162305,-0.081219874
trace_00184,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_04,4,0.8,,1,2,"As the temperature of the refrigerator decreased, its walls and contents cooled down as well.","When the cold glass bottle was brought out of the refrigerator, it rapidly lost heat to the warmer surrounding air.",0.2701042,0.9628311,3,-0.14195898,0.26264796,0.007303531,-0.10518471,-0.05596744,-0.190643,0.024735576,0.048318844
trace_00184,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_04,4,0.8,,2,3,"When the cold glass bottle was brought out of the refrigerator, it rapidly lost heat to the warmer surrounding air.","This loss of heat caused the water molecules at the surface of the bottle to lose energy, transition from a liquid state to a gaseous (vapor) state, and rise into the air as water vapor.",0.13344933,0.99105567,3,-0.10050168,-0.025388047,-0.18122973,-0.078732185,-0.3206343,0.039834313,-0.36707205,0.07936878
trace_00184,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_04,4,0.8,,3,4,"This loss of heat caused the water molecules at the surface of the bottle to lose energy, transition from a liquid state to a gaseous (vapor) state, and rise into the air as water vapor.","Due to evaporation, the outside surface of the bottle became wet within minutes.",0.18980563,0.9818217,3,-0.03497926,-0.06392747,-0.19537506,-0.02560693,-0.044156443,0.04934701,0.175628,-0.024521016
trace_00185,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_05,5,0.8,,0,1,"The bottle was initially in a cold environment, likely with temperatures close to or below 4°C (39°F).","When removed from the refrigerator, it was exposed to warmer air.",0.13700183,0.9905708,0,0.25162303,-0.032598913,0.28709513,-0.011148983,0.09705877,-0.08915486,0.09561849,-0.1181169
trace_00185,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_05,5,0.8,,1,2,"When removed from the refrigerator, it was exposed to warmer air.","As the glass bottle came into contact with the warmer air, heat transfer occurred through conduction and convection.",0.14446433,0.98951,1,-0.14030851,0.06964099,0.06379986,-0.040327687,-0.23175327,-0.1358256,-0.14263605,0.029464819
trace_00185,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_05,5,0.8,,2,3,"As the glass bottle came into contact with the warmer air, heat transfer occurred through conduction and convection.","This increased the temperature of the bottle's exterior surface, causing evaporation of any moisture that may have been present on its surface.",0.3542042,0.93516815,3,-0.065666005,-0.09178545,-0.2690937,-0.057274926,-0.07017575,0.24999145,-0.14887512,0.08476932
trace_00185,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_05,5,0.8,,3,4,"This increased the temperature of the bottle's exterior surface, causing evaporation of any moisture that may have been present on its surface.","Since the inside liquid remained sealed within the refrigerator, it did not contribute to the outside surface becoming wet.",0.19534239,0.9807351,2,0.14618173,-0.06971636,-0.051573608,0.15520737,0.018032601,-0.09915269,0.057413794,-0.11056833
trace_00185,commonsense_005,commonsense_multihop,llama3.2:latest,hard,correct,commonsense_005__trial_05,5,0.8,,4,5,"Since the inside liquid remained sealed within the refrigerator, it did not contribute to the outside surface becoming wet.",The rapid warming of the glass bottle led to condensation of water vapor from the surrounding air onto its outer surface.,0.18853983,0.98206556,1,-0.08608214,0.20097424,0.16345489,-0.11465338,-0.06242109,-0.039554715,-0.12774065,0.1473756
trace_00186,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_01,1,0.8,,0,1,The initial state is that the pot contains popcorn kernels.,The environment surrounding the kernels changes as they are heated in hot oil.,0.31801584,0.9480855,0,0.1682786,-0.116551094,0.030565877,-0.1649187,0.015354142,-0.002846072,-0.09245414,-0.2546145
trace_00186,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_01,1,0.8,,1,2,The environment surrounding the kernels changes as they are heated in hot oil.,Heat energy from the oil causes the kernel's internal moisture to turn into steam.,0.18463732,0.98280674,3,-0.11789079,-0.0038772242,-0.17061009,0.0128605375,-0.17958035,-0.085767716,-0.21694994,0.15379877
trace_00186,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_01,1,0.8,,2,3,Heat energy from the oil causes the kernel's internal moisture to turn into steam.,"As the steam builds up, it turns the kernel inside out, causing it to expand and transform into a fluffy piece of popped popcorn.",0.13385661,0.99100065,1,-0.17317611,0.23660593,0.15609935,0.069326125,0.055270873,0.1583681,0.17571767,0.14129414
trace_00186,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_01,1,0.8,,3,4,"As the steam builds up, it turns the kernel inside out, causing it to expand and transform into a fluffy piece of popped popcorn.",This transformation continues until all the kernels have undergone this change due to the heat and moisture.,0.29505816,0.9554793,0,0.22629315,-0.23801719,0.0048522907,-0.08636342,0.1243236,0.024717586,0.033110637,-0.09217046
trace_00187,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_02,2,0.8,,0,1,The initial state involved popcorn kernels being heated in hot oil.,The heat from the hot oil would have caused the water inside the kernels to turn into steam rapidly.,0.23191282,0.9727366,3,0.040149823,-0.13131002,-0.2639708,-0.06437543,-0.12861869,-0.008770522,-0.18339404,0.054676574
trace_00187,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_02,2,0.8,,1,2,The heat from the hot oil would have caused the water inside the kernels to turn into steam rapidly.,"As the steam built up, it began to escape through tiny cracks in the kernel's outer shell.",0.168897,0.98563373,3,0.020738386,0.18141712,0.011475853,-0.22665773,0.1786402,0.07886138,-0.061800182,0.19506739
trace_00187,commonsense_006,commonsense_multihop,llama3.2:latest,easy,correct,commonsense_006__trial_02,2,0.8,,2,3,"As the steam built up, it began to escape through tiny cracks in the kernel's outer shell.","This process, called ""popping"", resulted in the expansion of the kernel and its sudden transformation into a fluffy piece of popcorn.",0.14263731,0.989775,1,-0.09282264,-0.0007250154,0.2073137,0.2565544,-0.12678221,0.093930215,0.14473754,-0.12821501
trace_00188,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_03,3,0.8,,0,1,The person added popcorn kernels to hot oil.,Heat from the oil causes the water molecules inside the kernel to turn into steam rapidly.,0.34275746,0.939424,3,0.024439553,-0.15187615,-0.24006085,-0.034604255,-0.0779725,0.045976505,-0.35047153,-0.01582424
trace_00188,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_03,3,0.8,,1,2,Heat from the oil causes the water molecules inside the kernel to turn into steam rapidly.,"As steam builds up inside the kernel, the outer shell bursts, releasing the kernel.",0.32281557,0.946462,3,0.016955718,0.08394172,0.1543019,-0.19400322,0.1250623,0.18914826,0.07604543,0.07578068
trace_00188,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_03,3,0.8,,2,3,"As steam builds up inside the kernel, the outer shell bursts, releasing the kernel.",The released kernel becomes fluffy as it cools and dries.,0.18787348,0.98219323,0,0.13988362,-0.021541443,0.021834807,0.07613121,0.08991229,-0.06476169,0.09185359,-0.1881871
trace_00189,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_04,4,0.8,,0,1,The initial state is a person putting popcorn kernels into hot oil.,"The kernels are heated, causing them to change shape from a hard kernel to a soft piece.",0.37298384,0.9278377,0,0.095289074,-0.14190255,-0.12242657,-0.17139643,0.04053777,0.18494026,-0.12550034,-0.09775938
trace_00189,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_04,4,0.8,,1,2,"The kernels are heated, causing them to change shape from a hard kernel to a soft piece.",The heat also causes the water inside the kernels to turn into steam.,0.2571849,0.9663622,2,0.0047503468,-0.067164816,-0.0320219,0.112282865,-0.112216905,-0.20167403,-0.14225316,0.07604621
trace_00189,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_04,4,0.8,,2,3,The heat also causes the water inside the kernels to turn into steam.,"As the steam builds up pressure, the kernel explodes, turning inside out and expanding rapidly.",0.25612366,0.96664405,3,-0.11748702,0.21988231,0.081288174,-0.10583248,0.06679871,0.1986306,0.028483778,0.2826431
trace_00189,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_04,4,0.8,,3,4,"As the steam builds up pressure, the kernel explodes, turning inside out and expanding rapidly.","The rapid expansion creates pressure on the outer layer of the kernel, causing it to break apart into fluffy pieces.",0.22470787,0.97442615,1,-0.03896919,-0.04088209,0.042014915,0.032540545,0.04624541,0.044748504,0.12485782,-0.2084191
trace_00189,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_04,4,0.8,,4,5,"The rapid expansion creates pressure on the outer layer of the kernel, causing it to break apart into fluffy pieces.","Eventually, all the kernels have undergone this process, resulting in a pot full of fluffy popcorn.",0.17566966,0.98444915,2,0.055102784,0.10064963,0.061681278,0.22125328,-0.08397933,-0.10192518,0.0889993,0.08935494
trace_00190,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_05,5,0.8,,0,1,The kernel's outer shell (pericarp) is hard and non-porous.,"When heated, the pericarp begins to dry out, making it brittle.",0.36492682,0.93103623,3,-0.072154455,0.03739689,-0.06141078,-0.022502027,0.07379225,-0.03092921,0.21569434,0.1425149
trace_00190,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_05,5,0.8,,1,2,"When heated, the pericarp begins to dry out, making it brittle.","As the kernel continues to heat, the water inside turns into steam.",0.16127098,0.9869101,2,-0.046050802,-0.09312172,0.005191312,0.06682431,-0.20827629,0.011328987,-0.2261228,0.028898982
trace_00190,commonsense_006,commonsense_multihop,llama3.2:latest,easy,incorrect,commonsense_006__trial_05,5,0.8,,2,3,"As the kernel continues to heat, the water inside turns into steam.",The pressure from the steam builds up until the pericarp ruptures.,0.32554728,0.9455258,3,-0.094931826,0.07424177,0.08978707,-0.032983758,0.1781451,0.063387625,0.059394825,0.14364488
